t_s,vx_ref,vy_ref,vz_ref,yawrate_ref_deg_s,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,wx_raw,wy_raw,wz_raw,m1,m2,m3,m4,motor_var1,motor_var2,motor_var3,motor_var4,log_timestamp,a_N_per_u2,a_source,F1_N,F2_N,F3_N,F4_N,T_N,tau_x_Nm,tau_y_Nm,tau_z_Nm,momentConstant_km,roll_rad,pitch_rad,yaw_rad,wx_radps,wy_radps,wz_radps,gyro_units_detected
0.5535099506378174,0.0975130803296143,0.1381458624396881,0.0486084942171385,18.66163511878469,0.107264906167984,0.1298659741878509,0.000495720654726,-1.8332349061965945,-1.643829584121704,-0.9854204058647156,10.961899757385254,-15.031604766845703,-10.548714637756348,37681.0,37981.0,41361.0,37485.0,motor.m1,motor.m2,motor.m3,motor.m4,14927,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06530412206679385,0.06634810843349959,0.07868243945471771,0.06462652227072707,0.2749611922257382,0.00036135866797969195,0.0004680970100715879,-7.761033798009837e-05,0.005964552,-0.03199598507561997,-0.028690238584612837,-0.017198830598678126,0.19132124303994028,-0.2623509950399321,-0.18410980228216922,"wx:deg/s, wy:deg/s, wz:deg/s"
0.6038422584533691,0.1166402171343831,0.1834489586340431,0.0583400625441014,17.83040393710636,0.1183696910738945,0.1430297046899795,0.0021557351574301,-1.316311955451965,-0.860822856426239,-1.5505505800247192,4.535848140716553,-13.760031700134276,-12.996230125427246,37479.0,37635.0,41643.0,37503.0,motor.m1,motor.m2,motor.m3,motor.m4,14977,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.0646058351638587,0.06514477618859162,0.07975901345116401,0.06468860346049196,0.2741982282641063,0.00045560717233537537,0.00048388988147755364,-8.66737022837302e-05,0.005964552,-0.022973977606001714,-0.015024193121060299,-0.027062212840139172,0.07916548442596691,-0.24015785834613618,-0.22682700603558106,"wx:deg/s, wy:deg/s, wz:deg/s"
0.6541690826416016,0.1523212573316155,0.2193869409442218,0.076381467607773,16.312264277199425,0.1233202517032623,0.1531646698713302,0.0041037527844309,-1.1242748498916626,-0.2336618602275848,-2.231379747390747,-2.253931999206543,-6.914772987365723,-14.764007568359377,37390.0,37388.0,41542.0,37676.0,motor.m1,motor.m2,motor.m3,motor.m4,15026,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06429936528638998,0.0642924866936548,0.07937259117854122,0.06528679243398922,0.2732512355925752,0.0004980934806070548,0.0004364465247063214,-8.405650679747096e-05,0.005964552,-0.019622297827974526,-0.004078168797306142,-0.038944923454287884,-0.03933853450221239,-0.12068555565749613,-0.2576805428572329,"wx:deg/s, wy:deg/s, wz:deg/s"
0.7045345306396484,0.192125470004271,0.2301660056706347,0.0965298026409856,14.416915156709758,0.1241930648684501,0.1626359969377517,0.0055334330536425,-1.2113068103790283,0.0623784363269805,-2.994755506515503,-3.099840879440308,-0.7221906185150146,-15.90836238861084,37343.0,37581.0,41389.0,37347.0,motor.m1,motor.m2,motor.m3,motor.m4,15076,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06413781563320776,0.0649579663482429,0.07878900622146356,0.0641515566289924,0.27203634483190664,0.0004291882069391642,0.0004791856095326952,-8.241399765400887e-05,0.005964552,-0.02114129209294467,0.001088709096151448,-0.05226834388092602,-0.054102429634149976,-0.012604604120101327,-0.27765330228168883,"wx:deg/s, wy:deg/s, wz:deg/s"
0.7549762725830078,0.2223061248156636,0.2123459792750241,0.1119298929164708,12.494027168829186,0.1241627410054206,0.1729839891195297,0.0063179731369018,-1.432637333869934,-0.0440600514411926,-3.822376012802124,-2.575386047363281,7.411258697509766,-16.206134796142578,37434.0,37656.0,41080.0,37254.0,motor.m1,motor.m2,motor.m3,motor.m4,15126,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06445078741725731,0.0652174968994834,0.07761695939444166,0.06383245916458212,0.2711177028757645,0.0003652151615107747,0.00045108750107465505,-7.764528983937856e-05,0.005964552,-0.025004238463023624,-0.0007689929662468836,-0.06671304667264999,-0.04494896603641188,0.1293508659886119,-0.282850411214708,"wx:deg/s, wy:deg/s, wz:deg/s"
0.8053452968597412,0.2329779162337178,0.1757461516529401,0.1176561270602769,10.889683801447768,0.1264229416847229,0.1842241585254669,0.006531729362905,-1.5226150751113892,-0.4785931408405304,-4.664297103881836,3.8139030933380127,11.384589195251465,-16.32868766784668,37248.0,37990.0,40948.0,37050.0,motor.m1,motor.m2,motor.m3,motor.m4,15176,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06381189955148907,0.06637955593221691,0.0771189565657723,0.06313529008585887,0.27044570213533714,0.0003119465262056819,0.0005130910086798795,-6.809138586911763e-05,0.005964552,-0.026574646301194507,-0.008353026085128197,-0.08140734175397403,0.06656516633074493,0.19869856544410966,-0.2849893623337188,"wx:deg/s, wy:deg/s, wz:deg/s"
0.8556883335113525,0.2218252006393364,0.1372144561536707,0.1125624318864997,9.88202676731058,0.1326006650924682,0.1941247582435608,0.0056164655834436,-1.277462601661682,-1.0055562257766724,-5.497572422027588,11.178314208984377,9.941974639892578,-15.988037109375,37196.0,38464.0,40726.0,36762.0,motor.m1,motor.m2,motor.m3,motor.m4,15226,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06363385495418711,0.06804632069146976,0.07628502088523782,0.06215756847089612,0.2701227650017908,0.00020963482502478958,0.0005747374627003551,-5.7945543214625844e-05,0.005964552,-0.022295928470089134,-0.01755026695373041,-0.09595073963122065,0.19509838776924288,0.17352019161590307,-0.2790438884896305,"wx:deg/s, wy:deg/s, wz:deg/s"
0.906050443649292,0.1942324920272919,0.1113469702748702,0.0993416005533276,9.653420322873352,0.142408400774002,0.1998838484287262,0.0038823466747999,-0.743432879447937,-1.4343105554580688,-6.297080039978027,14.15089511871338,5.6556315422058105,-15.176626205444336,36877.0,38255.0,40927.0,37097.0,motor.m1,motor.m2,motor.m3,motor.m4,15276,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06254706310433836,0.06730884964373708,0.0770398766199054,0.06329557298811761,0.2701913623560985,0.00032486564265837414,0.000573688795306782,-5.357669028844338e-05,0.005964552,-0.012975351513948585,-0.025033441688852028,-0.10990477995923273,0.24697971192594234,0.09870939169113603,-0.26488209662945705,"wx:deg/s, wy:deg/s, wz:deg/s"
0.9563984870910645,0.160709095158833,0.1030190398473727,0.0832343492400099,10.267492746015346,0.1541687846183776,0.1998268216848373,0.0016464593354612,0.0005790565628558,-1.61529803276062,-7.045637130737305,15.476068496704102,-0.9630080461502076,-14.228720664978027,36692.0,38600.0,41068.0,36884.0,motor.m1,motor.m2,motor.m3,motor.m4,15326,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06192108039583421,0.06852836416945864,0.07757162017948455,0.06257081075171582,0.2705918754964932,0.0003004825773431331,0.000669850889243188,-5.006362022747765e-05,0.005964552,1.010644357711521e-05,-0.028192269072660047,-0.12296956583213214,0.27010835053165577,-0.016807661128518628,-0.2483380239504236,"wx:deg/s, wy:deg/s, wz:deg/s"
1.006746768951416,0.132332882934527,0.105235460718995,0.06975400779704,11.662179328707197,0.1654567122459411,0.1928784549236297,-0.0005111572099849,0.7403319478034973,-1.4708760976791382,-7.742184162139893,12.07990264892578,-7.303258895874023,-12.870523452758787,36664.0,38402.0,41266.0,37024.0,motor.m1,motor.m2,motor.m3,motor.m4,15376,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.061826611371768855,0.06782713019179495,0.07832141107214917,0.06304671024396064,0.2710218628796736,0.00036314577232892525,0.0006595318090946538,-5.531634084514933e-05,0.005964552,0.01292123004687383,-0.025671630793386687,-0.13512660492509965,0.21083407454413952,-0.12746591385856743,-0.2246330107057897,"wx:deg/s, wy:deg/s, wz:deg/s"
1.05715012550354,0.1162592559124172,0.1034166582742747,0.0624456932038977,13.665269613185911,0.1730698198080063,0.1806724816560745,-0.0020820507779717,1.2875428199768066,-1.0652648210525513,-8.383212089538574,7.792202472686768,-10.350034713745115,-12.553741455078123,36591.0,38353.0,41383.0,37057.0,motor.m1,motor.m2,motor.m3,motor.m4,15426,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.061580656239981386,0.06765414914868002,0.07876616441460015,0.06315914912931275,0.2711601189325743,0.0003934057528127955,0.000672095754013567,-5.686318995832727e-05,0.005964552,0.022471861469007898,-0.018592378533035227,-0.1463146528554418,0.13599958913042762,-0.18064218345056107,-0.21910412183521707,"wx:deg/s, wy:deg/s, wz:deg/s"
1.1075537204742432,0.1130349458678297,0.0835029862026344,0.0615468147184144,16.015354695317246,0.1763054430484771,0.1649683862924575,-0.0041596665978431,1.597930073738098,-0.5859692692756653,-9.019241333007812,3.854479789733887,-9.038978576660156,-12.679686546325684,36731.0,38113.0,41351.0,37329.0,motor.m1,motor.m2,motor.m3,motor.m4,15477,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06205278243160306,0.06681008516394242,0.07864439737266729,0.06408973373830477,0.27159699870651755,0.0004300091689782245,0.0005986709573677579,-5.843686856288403e-05,0.005964552,0.02788914100336558,-0.010227093064365608,-0.15741545729294865,0.06727336328243506,-0.1577599371799504,-0.22130227835421168,"wx:deg/s, wy:deg/s, wz:deg/s"
1.157916784286499,0.1165446211172769,0.0397325049040728,0.0639672853835545,18.4043476813467,0.1754138022661209,0.1481547504663467,-0.0065993620082736,1.7582069635391235,-0.1824715435504913,-9.681720733642578,3.857450246810913,-6.723302364349365,-13.510626792907717,37180.0,38168.0,41086.0,37322.0,motor.m1,motor.m2,motor.m3,motor.m4,15527,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.063579122042018,0.06700304851067428,0.07763963396921017,0.06406569955188682,0.27228750407378927,0.0003448180520205465,0.0005269336874653687,-6.05402502102382e-05,0.005964552,0.0306865004452496,-0.0031847292261522973,-0.16897790406066393,0.06732520753871833,-0.11734376286501585,-0.23580492154440172,"wx:deg/s, wy:deg/s, wz:deg/s"
