t_s,vx_ref,vy_ref,vz_ref,yawrate_ref_deg_s,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,wx_raw,wy_raw,wz_raw,m1,m2,m3,m4,motor_var1,motor_var2,motor_var3,motor_var4,tilt_deg,scale,log_timestamp,a_N_per_u2,a_source,F1_N,F2_N,F3_N,F4_N,T_N,tau_x_Nm,tau_y_Nm,tau_z_Nm,momentConstant_km,roll_rad,pitch_rad,yaw_rad,wx_radps,wy_radps,wz_radps,gyro_units_detected
44.40187978744507,0.1139154623615825,-0.1856784410868929,-0.0228812252499869,18.579556800615027,-0.0354129485785961,-0.0514624156057834,0.0546647794544696,2.5767126083374023,3.565539836883545,12.971306800842283,-3.9591565132141113,-17.69894790649414,1.9170295000076292,32889.0,40887.0,49105.0,41055.0,motor.m1,motor.m2,motor.m3,motor.m4,3.565539836883545,1.0,57978,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.04975045915501754,0.07688936037554554,0.11090399390815114,0.0775225176444776,0.3150663310831918,0.0019153874526840354,0.0018761317020102477,-3.7234163458743804e-05,0.005964552,0.04497211889313876,0.062230409764639415,0.22639201196103023,-0.06910031675736462,-0.30890491510728024,0.03345847663299379,"wx:deg/s, wy:deg/s, wz:deg/s"
44.452176094055176,0.1350764228874248,-0.1470456280035165,0.0122958409591246,21.02346361547796,-0.0552429184317588,-0.0655762702226638,0.2421485334634781,1.974270224571228,3.310209274291992,13.03702449798584,-13.259791374206545,2.257694721221924,2.130044460296631,22839.0,27363.0,39541.0,32293.0,motor.m1,motor.m2,motor.m3,motor.m4,3.310209274291992,1.0,58028,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.023991086944838952,0.03443683077935201,0.0719102920636278,0.04796368485460476,0.17830189464242352,0.0019048278350152893,0.0010661628823496188,-8.052660164216023e-05,0.005964552,0.034457515742855785,0.05777405076644735,0.22753900215301376,-0.23142701760744772,0.03940420639021807,0.03717628904604184,"wx:deg/s, wy:deg/s, wz:deg/s"
44.50246524810791,0.1431744821978365,-0.081050311092342,0.051309328082884,21.342867825752336,-0.0771056562662124,-0.0833722725510597,0.4501365721225738,1.2154620885849,2.238942146301269,13.144416809082031,-10.47241497039795,24.52436065673828,2.1095049381256104,21143.0,17769.0,25013.0,23647.0,motor.m1,motor.m2,motor.m3,motor.m4,2.238942146301269,1.0,58078,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.020560277652052355,0.014521842771961547,0.028775794399792838,0.025718631647864143,0.08957654647167088,0.0006017814743329355,-9.241943597302542e-05,-5.42511650472572e-05,0.005964552,0.02121381537897349,0.039076912214625725,0.22941335157296833,-0.18277812186858872,0.4280308404066419,0.03681780675737116,"wx:deg/s, wy:deg/s, wz:deg/s"
44.552764654159546,0.1348596452647903,-0.0222634850469018,0.0865199670354657,19.4645949593284,-0.0821461230516433,-0.0921119451522827,0.5669969320297241,1.0067670345306396,0.5238932967185974,13.2261962890625,-0.511237382888794,39.43706130981445,1.9073518514633176,23873.0,18727.0,20783.0,24189.0,motor.m1,motor.m2,motor.m3,motor.m4,1.0067670345306396,1.0,58128,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.026212578960251847,0.0161299186325363,0.019866082324244402,0.02691110834052592,0.08911968825755846,0.00013747548523144744,-0.000530958276663909,-1.8118127807532453e-05,0.005964552,0.017571399553099106,0.00914366295686713,0.2308406727591963,-0.008922775590688374,0.6883065671671298,0.03328956980204472,"wx:deg/s, wy:deg/s, wz:deg/s"
44.603052616119385,0.1059628229355795,0.0006289998894261,0.1089282491343307,15.549734096686487,-0.0816808640956878,-0.0993897095322609,0.5793753266334534,1.4440487623214722,-0.9431793093681335,13.24889850616455,11.070560455322266,48.73858642578125,1.644935131072998,28937.0,18755.0,14079.0,18229.0,motor.m1,motor.m2,motor.m3,motor.m4,1.4440487623214722,1.0,58178,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.03851259336688025,0.016178188548562497,0.009116735888398021,0.01528345158330628,0.07909096938714705,-0.000939008427755892,-0.0008835347359100065,-9.643302249641034e-05,0.005964552,0.025203405461858723,-0.016461584385160127,0.23123690119512966,0.19321772998645614,0.8506488058976978,0.0287095340189483,"wx:deg/s, wy:deg/s, wz:deg/s"
44.653350591659546,0.0542340294856993,-0.0223731333558949,0.1109396334865236,9.979835069332822,-0.0911763682961463,-0.1009051725268364,0.446094661951065,2.5066351890563965,-1.6395151615142822,13.163287162780762,20.113245010375977,52.34662628173828,1.3959641456604004,31573.0,18705.0,12609.0,17113.0,motor.m1,motor.m2,motor.m3,motor.m4,2.5066351890563965,1.0,58228,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.04584874525598897,0.016092042862712277,0.007312351257305152,0.01346939398292215,0.08272253335892854,-0.0012759303292326923,-0.0011133260986857043,-0.00014076139727005896,0.005964552,0.04374903719538465,-0.028614937704790847,0.22974270137602706,0.35104234869138184,0.9136209809273299,0.024364170581563697,"wx:deg/s, wy:deg/s, wz:deg/s"
44.70361757278442,-0.0174284978727717,-0.0793299423585375,0.089243372067621,3.32887976096157,-0.0884744375944137,-0.1034288257360458,0.3100565373897552,3.404239654541016,-2.6522343158721924,13.178370475769045,23.50029182434082,51.39472579956055,1.1465648412704468,28194.0,24460.0,8822.0,19772.0,motor.m1,motor.m2,motor.m3,motor.m4,3.404239654541016,1.0,58278,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.036560249127967494,0.027517480096330156,0.003579561781267651,0.017980301058445176,0.08563759206401048,-0.0013180538579221296,-0.0007267487575732609,3.19578921439772e-05,0.005964552,0.059415190498695064,-0.04629022134634906,0.23000595484978142,0.4101574675142522,0.8970071833620068,0.020011331567775462,"wx:deg/s, wy:deg/s, wz:deg/s"
44.75395083427429,-0.0993074379454141,-0.1436924711969359,0.0467043567985325,-3.721606369344644,-0.0753106027841568,-0.107550024986267,0.1188527643680572,4.333353519439697,-3.5308315753936768,13.207437515258787,22.78672218322754,46.1949348449707,0.8438306450843811,34223.0,30075.0,15713.0,32085.0,motor.m1,motor.m2,motor.m3,motor.m4,4.333353519439697,1.0,58328,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.053868131319754646,0.041601312024030036,0.011355701726004306,0.04734780418805781,0.1541729492578468,-0.0011397440603213992,-0.0014960265744911217,0.00014151068516029335,0.005964552,0.07563128656710683,-0.06162463632399806,0.23051327039268465,0.39770332783455115,0.8062537107889951,0.014727623085950154,"wx:deg/s, wy:deg/s, wz:deg/s"
44.804218769073486,-0.1749046147477561,-0.1874486766668204,-0.0072505730631785,-10.40919563895362,-0.0646669268608093,-0.106061615049839,-0.0575247704982757,4.762326717376709,-3.772574663162232,13.213359832763672,18.005687713623047,37.2734260559082,0.6404718160629272,37454.0,25464.0,22484.0,26694.0,motor.m1,motor.m2,motor.m3,motor.m4,4.762326717376709,1.0,58378,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.0645196745301452,0.029822840571112858,0.023251068137297413,0.032773518424592994,0.15036710166314846,-0.0011878557847203968,-0.0013707978116361656,-0.00015015392047802487,0.005964552,0.08311828127391703,-0.06584384914949698,0.23061663433249338,0.31425853468861203,0.6505440081742422,0.011178341956525586,"wx:deg/s, wy:deg/s, wz:deg/s"
44.8546884059906,-0.2253142693992698,-0.1948087671491361,-0.0591871953736212,-16.05361609797564,-0.0470291264355182,-0.1100808382034301,-0.2580950558185577,5.092329025268555,-4.142348766326904,13.252778053283691,11.365821838378906,24.051742553710938,0.2856060862541199,45403.0,31151.0,33267.0,40515.0,motor.m1,motor.m2,motor.m3,motor.m4,5.092329025268555,1.0,58428,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.0948123378041534,0.04463132099347342,0.05090061527322071,0.07549660843935566,0.2658408825102032,-0.00040443948763656343,-0.0023180873092812624,-0.00015260320394911835,0.005964552,0.0888779080858098,-0.0722976247383297,0.23130461206584493,0.1983710132747867,0.419782098404285,0.00498476656886931,"wx:deg/s, wy:deg/s, wz:deg/s"
44.905067920684814,-0.2337618090994918,-0.1683813501572533,-0.0944440347139138,-20.021288357569468,-0.0272572543472051,-0.1130382791161537,-0.4364579617977142,4.981837272644043,-3.6618282794952393,13.19558048248291,5.529328346252441,6.643091201782227,-0.1117032393813133,49142.0,41222.0,42414.0,46314.0,motor.m1,motor.m2,motor.m3,motor.m4,4.981837272644043,1.0,58478,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.11107118640271382,0.07815447922232846,0.0827397529294661,0.09865528107418685,0.37062069962869526,-0.00024274958026306893,-0.0015137992950782896,-0.00010140441641953149,0.005964552,0.08694946320621298,-0.06391096011983109,0.23030632613122873,0.09650498506595817,0.11594381398136686,-0.0019495893123473106,"wx:deg/s, wy:deg/s, wz:deg/s"
44.95544171333313,-0.1929509145235824,-0.1268706245321,-0.1026035634920253,-21.91260516631917,-0.0086840372532606,-0.099134050309658,-0.5118172764778137,4.061748027801514,-1.7430363893508911,13.049525260925291,3.780849456787109,-11.288814544677734,-0.3383830487728119,45405.0,45267.0,44431.0,43989.0,motor.m1,motor.m2,motor.m3,motor.m4,4.061748027801514,1.0,58528,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.09482069094610822,0.09424518735583445,0.09079625407779245,0.08899875558235654,0.36886088796209165,-0.00028739692789560463,3.788184206002677e-05,-1.4153894336323787e-05,0.005964552,0.07089087647152259,-0.030421723976246876,0.22775718162531847,0.06598827154317412,-0.19702698245165098,-0.005905898334022125,"wx:deg/s, wy:deg/s, wz:deg/s"
45.00581908226013,-0.1085233626482603,-0.0944826937799847,-0.0805413235921311,-21.551689312327387,0.008934261277318,-0.1247909665107727,-0.6397905349731445,4.270301818847656,-1.1227127313613892,12.986482620239258,4.462593078613281,-25.42047882080078,-0.3669198751449585,42422.0,48922.0,46016.0,41732.0,motor.m1,motor.m2,motor.m3,motor.m4,4.270301818847656,1.0,58578,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.08277096811539153,0.11007892056278454,0.09738980232884986,0.08010030191546771,0.37033999292249364,-0.00047615331744961303,0.0013825210386840293,5.975557811636358e-05,0.005964552,0.07453082679279405,-0.01959503371631484,0.22665687997619544,0.0778869423985119,-0.44367105285645925,-0.006403959912286032,"wx:deg/s, wy:deg/s, wz:deg/s"
